1, 0.59049, 0.60129
5, 0.70918, 0.70905
9, 0.83185, 0.82974
13, 0.86972, 0.86853
17, 0.91011, 0.90948
21, 0.89570, 0.89440
25, 0.90448, 0.90302
29, 0.90650, 0.90517
33, 0.90835, 0.90733
37, 0.91467, 0.91379
41, 0.91289, 0.91164
45, 0.91966, 0.91810
49, 0.90939, 0.90733
53, 0.91948, 0.91810
57, 0.92986, 0.92888
61, 0.91713, 0.91595
65, 0.92774, 0.92672
69, 0.92354, 0.92241
73, 0.91490, 0.91379
77, 0.91727, 0.91595
81, 0.91937, 0.91810
85, 0.92351, 0.92241
89, 0.92963, 0.92888
93, 0.92967, 0.92888
97, 0.93183, 0.93103
101, 0.93390, 0.93319
105, 0.93191, 0.93103
109, 0.92976, 0.92888
113, 0.93199, 0.93103
117, 0.93425, 0.93319
121, 0.93640, 0.93534
125, 0.93459, 0.93319
129, 0.93243, 0.93103
133, 0.93444, 0.93319
137, 0.93428, 0.93319
141, 0.93215, 0.93103
145, 0.93444, 0.93319
149, 0.93434, 0.93319
153, 0.93630, 0.93534
157, 0.93834, 0.93750
161, 0.93397, 0.93319
165, 0.92596, 0.92457
169, 0.92352, 0.92241
173, 0.92358, 0.92241
177, 0.92768, 0.92672
181, 0.91941, 0.91810
185, 0.92143, 0.92026
189, 0.92594, 0.92457
193, 0.93185, 0.93103
197, 0.92123, 0.92026
201, 0.93200, 0.93103
205, 0.92768, 0.92672
209, 0.92783, 0.92672
213, 0.92991, 0.92888
217, 0.93413, 0.93319
221, 0.92995, 0.92888
225, 0.92808, 0.92672
229, 0.92394, 0.92241
233, 0.92597, 0.92457
237, 0.92794, 0.92672
241, 0.92997, 0.92888
245, 0.92997, 0.92888
249, 0.92796, 0.92672
253, 0.92604, 0.92457
257, 0.92377, 0.92241
261, 0.92567, 0.92457
265, 0.92581, 0.92457
269, 0.92579, 0.92457
273, 0.92580, 0.92457
277, 0.92786, 0.92672
281, 0.92788, 0.92672
285, 0.92993, 0.92888
289, 0.92993, 0.92888
293, 0.92761, 0.92672
297, 0.92146, 0.92026
301, 0.92147, 0.92026
305, 0.92559, 0.92457
309, 0.92557, 0.92457
313, 0.92557, 0.92457
317, 0.92147, 0.92026
321, 0.91948, 0.91810
325, 0.92355, 0.92241
329, 0.92356, 0.92241
333, 0.92558, 0.92457
337, 0.92552, 0.92457
341, 0.92558, 0.92457
345, 0.92558, 0.92457
349, 0.92967, 0.92888
353, 0.92344, 0.92241
357, 0.92138, 0.92026
361, 0.92138, 0.92026
365, 0.92138, 0.92026
369, 0.92755, 0.92672
373, 0.92544, 0.92457
377, 0.92352, 0.92241
381, 0.92565, 0.92457
385, 0.92768, 0.92672
389, 0.92768, 0.92672
393, 0.92765, 0.92672
397, 0.92977, 0.92888
401, 0.92566, 0.92457
405, 0.92981, 0.92888
409, 0.92770, 0.92672
413, 0.92763, 0.92672
417, 0.92769, 0.92672
421, 0.93179, 0.93103
425, 0.92555, 0.92457
429, 0.92555, 0.92457
433, 0.92347, 0.92241
437, 0.92347, 0.92241
441, 0.92142, 0.92026
445, 0.92772, 0.92672
449, 0.92772, 0.92672
453, 0.92784, 0.92672
457, 0.92574, 0.92457
461, 0.92990, 0.92888
465, 0.92990, 0.92888
469, 0.92994, 0.92888
473, 0.92994, 0.92888
477, 0.93407, 0.93319
481, 0.93407, 0.93319
485, 0.93617, 0.93534
489, 0.93412, 0.93319
493, 0.93412, 0.93319
497, 0.93412, 0.93319
501, 0.93412, 0.93319
505, 0.92987, 0.92888
509, 0.92785, 0.92672
513, 0.92999, 0.92888
517, 0.92994, 0.92888
521, 0.92991, 0.92888
525, 0.92977, 0.92888
529, 0.93183, 0.93103
533, 0.93183, 0.93103
537, 0.93389, 0.93319
541, 0.93182, 0.93103
545, 0.93181, 0.93103
549, 0.93174, 0.93103
553, 0.93161, 0.93103
557, 0.92749, 0.92672
561, 0.92750, 0.92672
565, 0.92770, 0.92672
569, 0.92991, 0.92888
573, 0.92963, 0.92888
577, 0.92750, 0.92672
581, 0.92748, 0.92672
585, 0.92730, 0.92672
589, 0.92730, 0.92672
593, 0.92732, 0.92672
597, 0.92943, 0.92888
601, 0.92730, 0.92672
605, 0.92517, 0.92457
609, 0.92730, 0.92672
613, 0.92730, 0.92672
617, 0.92728, 0.92672
621, 0.92516, 0.92457
625, 0.92511, 0.92457
629, 0.92507, 0.92457
633, 0.92297, 0.92241
637, 0.92739, 0.92672
641, 0.92532, 0.92457
645, 0.92741, 0.92672
649, 0.92537, 0.92457
653, 0.92746, 0.92672
657, 0.92515, 0.92457
661, 0.92515, 0.92457
665, 0.92535, 0.92457
669, 0.92536, 0.92457
673, 0.92743, 0.92672
677, 0.92968, 0.92888
681, 0.92968, 0.92888
685, 0.93383, 0.93319
689, 0.93595, 0.93534
693, 0.93170, 0.93103
697, 0.93170, 0.93103
701, 0.93168, 0.93103
705, 0.93168, 0.93103
709, 0.92944, 0.92888
713, 0.92944, 0.92888
717, 0.92750, 0.92672
721, 0.92743, 0.92672
725, 0.92731, 0.92672
729, 0.92517, 0.92457
733, 0.92536, 0.92457
737, 0.92536, 0.92457
741, 0.92320, 0.92241
745, 0.92320, 0.92241
749, 0.92117, 0.92026
753, 0.92106, 0.92026
757, 0.92312, 0.92241
761, 0.92542, 0.92457
765, 0.92328, 0.92241
769, 0.91689, 0.91595
773, 0.91895, 0.91810
777, 0.91895, 0.91810
781, 0.91899, 0.91810
785, 0.91690, 0.91595
789, 0.91482, 0.91379
793, 0.91066, 0.90948
797, 0.90860, 0.90733
801, 0.91486, 0.91379
805, 0.91066, 0.90948
809, 0.91484, 0.91379
813, 0.91484, 0.91379
817, 0.91282, 0.91164
821, 0.91282, 0.91164
825, 0.91897, 0.91810
829, 0.91693, 0.91595
833, 0.91297, 0.91164
837, 0.91297, 0.91164
841, 0.91297, 0.91164
845, 0.91090, 0.90948
849, 0.91297, 0.91164
853, 0.91297, 0.91164
857, 0.91297, 0.91164
861, 0.91725, 0.91595
865, 0.91696, 0.91595
869, 0.91721, 0.91595
873, 0.92140, 0.92026
877, 0.91932, 0.91810
881, 0.91909, 0.91810
885, 0.92105, 0.92026
889, 0.92733, 0.92672
893, 0.92733, 0.92672
897, 0.92520, 0.92457
901, 0.92507, 0.92457
905, 0.92507, 0.92457
909, 0.91858, 0.91810
913, 0.92715, 0.92672
917, 0.92292, 0.92241
921, 0.92319, 0.92241
925, 0.91895, 0.91810
929, 0.92327, 0.92241
933, 0.92322, 0.92241
937, 0.92317, 0.92241
941, 0.92306, 0.92241
945, 0.92521, 0.92457
949, 0.92516, 0.92457
953, 0.92104, 0.92026
957, 0.91881, 0.91810
961, 0.91881, 0.91810
965, 0.92299, 0.92241
969, 0.92525, 0.92457
973, 0.91673, 0.91595
977, 0.91673, 0.91595
981, 0.91872, 0.91810
985, 0.92284, 0.92241
989, 0.91471, 0.91379
993, 0.91647, 0.91595
997, 0.91013, 0.90948
1001, 0.91013, 0.90948
1005, 0.91424, 0.91379
1009, 0.90784, 0.90733
1013, 0.91206, 0.91164
1017, 0.91202, 0.91164
