1, 0.35139, 0.35129
5, 0.82161, 0.81897
9, 0.86501, 0.86422
13, 0.84888, 0.84914
17, 0.90136, 0.90086
21, 0.91217, 0.91164
25, 0.89264, 0.89224
29, 0.89665, 0.89655
33, 0.88811, 0.88793
37, 0.89077, 0.89009
41, 0.89280, 0.89224
45, 0.90315, 0.90302
49, 0.90510, 0.90517
53, 0.89409, 0.89440
57, 0.90342, 0.90302
61, 0.90821, 0.90733
65, 0.89503, 0.89440
69, 0.91459, 0.91379
73, 0.91021, 0.90948
77, 0.91168, 0.91164
81, 0.90516, 0.90517
85, 0.92021, 0.92026
89, 0.91434, 0.91379
93, 0.91169, 0.91164
97, 0.92238, 0.92241
101, 0.91675, 0.91595
105, 0.91974, 0.92026
109, 0.91179, 0.91164
113, 0.92066, 0.92026
117, 0.91870, 0.91810
121, 0.92269, 0.92241
125, 0.92036, 0.92026
129, 0.91190, 0.91164
133, 0.90160, 0.90086
137, 0.89925, 0.89871
141, 0.91049, 0.90948
145, 0.90831, 0.90733
149, 0.89969, 0.89871
153, 0.90755, 0.90733
157, 0.91406, 0.91379
161, 0.91047, 0.90948
165, 0.91180, 0.91164
169, 0.91178, 0.91164
173, 0.91096, 0.91164
177, 0.91203, 0.91164
181, 0.91797, 0.91810
185, 0.93105, 0.93103
189, 0.92384, 0.92457
193, 0.91283, 0.91379
197, 0.91296, 0.91379
201, 0.91573, 0.91595
205, 0.92177, 0.92241
209, 0.92232, 0.92241
213, 0.91559, 0.91595
217, 0.91346, 0.91379
221, 0.91353, 0.91379
225, 0.91702, 0.91810
229, 0.91580, 0.91595
233, 0.92246, 0.92241
237, 0.90844, 0.90948
241, 0.91344, 0.91379
245, 0.92720, 0.92672
249, 0.91315, 0.91379
253, 0.92016, 0.92026
257, 0.91639, 0.91595
261, 0.90434, 0.90517
265, 0.91503, 0.91595
269, 0.91860, 0.91810
273, 0.91983, 0.92026
277, 0.90457, 0.90517
281, 0.90498, 0.90517
285, 0.91370, 0.91379
289, 0.92227, 0.92241
293, 0.90200, 0.90086
297, 0.91552, 0.91595
301, 0.91629, 0.91595
305, 0.91478, 0.91379
309, 0.91414, 0.91379
313, 0.92653, 0.92672
