1, 0.51475, 0.59483
5, 0.67915, 0.70690
9, 0.85476, 0.85560
13, 0.87882, 0.87931
17, 0.91183, 0.91164
21, 0.91612, 0.91595
25, 0.92004, 0.92026
29, 0.92245, 0.92241
33, 0.93098, 0.93103
37, 0.93539, 0.93534
41, 0.93116, 0.93103
45, 0.94661, 0.94612
49, 0.94846, 0.94828
53, 0.94842, 0.94828
57, 0.94393, 0.94397
61, 0.94605, 0.94612
65, 0.95262, 0.95259
69, 0.96352, 0.96336
73, 0.96572, 0.96552
77, 0.96785, 0.96767
81, 0.96139, 0.96121
85, 0.96152, 0.96121
89, 0.96141, 0.96121
93, 0.96147, 0.96121
97, 0.96576, 0.96552
101, 0.96587, 0.96552
105, 0.95730, 0.95690
109, 0.96376, 0.96336
113, 0.95936, 0.95905
117, 0.96140, 0.96121
121, 0.95922, 0.95905
125, 0.96131, 0.96121
129, 0.95924, 0.95905
133, 0.96353, 0.96336
137, 0.95718, 0.95690
141, 0.96137, 0.96121
145, 0.95930, 0.95905
149, 0.95713, 0.95690
153, 0.95713, 0.95690
157, 0.95490, 0.95474
161, 0.95094, 0.95043
165, 0.95075, 0.95043
169, 0.94683, 0.94612
173, 0.94662, 0.94612
177, 0.94672, 0.94612
181, 0.94444, 0.94397
185, 0.94658, 0.94612
189, 0.94430, 0.94397
193, 0.94646, 0.94612
197, 0.94661, 0.94612
201, 0.94661, 0.94612
205, 0.94858, 0.94828
209, 0.94859, 0.94828
213, 0.94855, 0.94828
217, 0.95070, 0.95043
221, 0.94446, 0.94397
225, 0.94457, 0.94397
229, 0.93848, 0.93750
233, 0.94463, 0.94397
237, 0.94476, 0.94397
241, 0.94678, 0.94612
245, 0.94237, 0.94181
249, 0.94014, 0.93966
253, 0.94234, 0.94181
257, 0.94656, 0.94612
261, 0.94662, 0.94612
265, 0.93772, 0.93750
269, 0.94007, 0.93966
273, 0.94015, 0.93966
277, 0.93806, 0.93750
281, 0.93806, 0.93750
285, 0.94033, 0.93966
289, 0.94677, 0.94612
293, 0.94684, 0.94612
297, 0.94880, 0.94828
301, 0.94880, 0.94828
305, 0.95089, 0.95043
309, 0.95726, 0.95690
313, 0.95310, 0.95259
317, 0.95720, 0.95690
321, 0.95725, 0.95690
325, 0.95941, 0.95905
329, 0.95513, 0.95474
333, 0.95522, 0.95474
337, 0.95522, 0.95474
341, 0.95730, 0.95690
345, 0.95306, 0.95259
349, 0.95295, 0.95259
353, 0.94874, 0.94828
357, 0.95089, 0.95043
361, 0.95506, 0.95474
365, 0.95506, 0.95474
369, 0.95506, 0.95474
373, 0.95516, 0.95474
377, 0.95524, 0.95474
381, 0.95524, 0.95474
