1, 0.32679, 0.44612
5, 0.77731, 0.80172
9, 0.81127, 0.81466
13, 0.85553, 0.85560
17, 0.87923, 0.87931
21, 0.91385, 0.91379
25, 0.92220, 0.92241
29, 0.92688, 0.92672
33, 0.93097, 0.93103
37, 0.93725, 0.93750
41, 0.94379, 0.94397
45, 0.94397, 0.94397
49, 0.95040, 0.95043
53, 0.94618, 0.94612
57, 0.95282, 0.95259
61, 0.94845, 0.94828
65, 0.95488, 0.95474
69, 0.95696, 0.95690
73, 0.96561, 0.96552
77, 0.95916, 0.95905
81, 0.95686, 0.95690
85, 0.96362, 0.96336
89, 0.96342, 0.96336
93, 0.96146, 0.96121
97, 0.96144, 0.96121
101, 0.95729, 0.95690
105, 0.95954, 0.95905
109, 0.96574, 0.96552
113, 0.96142, 0.96121
117, 0.96358, 0.96336
121, 0.95931, 0.95905
125, 0.95931, 0.95905
129, 0.95312, 0.95259
133, 0.95945, 0.95905
137, 0.95949, 0.95905
141, 0.95730, 0.95690
145, 0.95318, 0.95259
149, 0.95496, 0.95474
153, 0.95521, 0.95474
157, 0.95931, 0.95905
161, 0.95124, 0.95043
165, 0.94663, 0.94612
169, 0.94888, 0.94828
173, 0.95544, 0.95474
177, 0.95315, 0.95259
181, 0.95078, 0.95043
185, 0.95070, 0.95043
189, 0.94875, 0.94828
193, 0.95077, 0.95043
197, 0.94860, 0.94828
201, 0.95302, 0.95259
205, 0.95077, 0.95043
209, 0.95074, 0.95043
213, 0.95272, 0.95259
217, 0.94451, 0.94397
221, 0.94675, 0.94612
225, 0.94865, 0.94828
229, 0.94865, 0.94828
233, 0.94660, 0.94612
237, 0.93819, 0.93750
241, 0.93819, 0.93750
245, 0.94455, 0.94397
249, 0.94447, 0.94397
253, 0.94447, 0.94397
257, 0.94666, 0.94612
261, 0.94666, 0.94612
265, 0.94879, 0.94828
269, 0.95087, 0.95043
273, 0.94874, 0.94828
277, 0.94655, 0.94612
281, 0.95088, 0.95043
285, 0.95102, 0.95043
289, 0.95527, 0.95474
293, 0.95318, 0.95259
297, 0.95093, 0.95043
301, 0.95503, 0.95474
305, 0.95518, 0.95474
